IFDM
Sigla;Código;Município;2006;2007;2008;2009;2010;
PI;2206654;Morro Cabeça no Tempo;0,379971356;0,495124819;0,481608653;0,51390495;0,5423227304;
PI;2206670;Morro do Chapéu do Piauí;0,501626244;0,524535911;0,550186463;0,575116;0,5789555665;
PI;2206696;Murici dos Portelas;0,438119262;0,481702516;0,494466855;0,478699936;0,5235257038;
PI;2206704;Nazaré do Piauí;0,444275487;0,467554019;0,506557888;0,53038449;0,5559301747;
PI;2206720;Nazária;;;;;;
PI;2206753;Nossa Senhora de Nazaré;0,490200581;0,557132702;0,648330501;0,641461699;0,6570628187;
PI;2206803;Nossa Senhora dos Remédios;0,496801335;0,497054037;0,519170579;0,476208068;0,547501607;
PI;2206902;Novo Oriente do Piauí;0,485776632;0,532567154;0,550881766;0,488627981;0,5432403864;
PI;2206951;Novo Santo Antônio;0,413561666;0,515561377;0,458869188;0,441611697;;
PI;2207009;Oeiras;0,54425314;0,540869041;0,516901988;0,572704396;0,5809491;
PI;2207108;Olho D'Água do Piauí;0,572070182;0,617808974;0,440006298;0,621113725;0,6048452013;
PI;2207207;Padre Marcos;0,590385487;0,532420134;0,562996747;0,537970336;0,5824300146;
PI;2207306;Paes Landim;0,476244093;0,508517477;0,512326332;0,519128111;0,5425533088;
PI;2207355;Pajeú do Piauí;0,467323673;0,548653964;0,53760406;0,576774987;0,5115803498;
PI;2207405;Palmeira do Piauí;0,516487399;0,494965895;0,638988202;0,59077307;0,5972731067;
PI;2207504;Palmeirais;0,509381128;0,490935754;0,507677374;0,540279641;0,5666408631;
PI;2207553;Paquetá;0,419581036;0,458992315;0,419395932;0,478399484;0,5013904561;
PI;2207603;Parnaguá;0,417153342;0,449471267;0,502460625;0,539810033;0,5065581459;
PI;2207702;Parnaíba;0,575782799;0,611746909;0,626844661;0,608617526;0,6294500103;
PI;2207751;Passagem Franca do Piauí;0,458091176;0,53968216;0,576485281;0,644025563;0,636233547;
PI;2207777;Patos do Piauí;0,496866687;0,504776808;0,627673197;0,593731458;;
PI;2207793;Pau D'Arco do Piauí;0,446306462;0,532646308;0,541810845;0,560934168;0,5257018142;
PI;2207801;Paulistana;0,506453866;0,538282315;0,572594943;0,59602916;0,7322236312;
PI;2207850;Pavussu;0,463305203;0,43261935;0,416156538;0,490188214;0,5085850263;
PI;2207900;Pedro II;0,447473936;0,499832336;0,532288314;0,546661818;0,5666040091;
PI;2207934;Pedro Laurentino;0,451237663;0,514471252;0,521283438;0,451898605;0,517893863;
PI;2207959;Nova Santa Rita;0,475932766;0,503069923;0,567908452;0,548888043;0,59426266;
PI;2208007;Picos;0,574937094;0,643512038;0,680980218;0,658807292;0,7030799814;
PI;2208106;Pimenteiras;0,462013997;0,516089667;0,55176802;0,431255645;0,5485119833;
PI;2208205;Pio IX;0,495411046;0,548114619;0,562980652;0,623865774;0,5951555567;
PI;2208304;Piracuruca;0,565675411;0,607019719;0,60559939;0,615522418;0,6051669982;
PI;2208403;Piripiri;0,558190301;0,574348873;0,615109702;0,64207092;0,7101992514;
PI;2208502;Porto;0,473000313;0,497446359;0,552911344;0,523907011;0,5045210368;
PI;2208551;Porto Alegre do Piauí;0,551980158;0,510951728;0,58258113;0,547314143;0,6337517019;
PI;2208601;Prata do Piauí;0,474642322;0,543325702;0,629295166;0,606237883;0,5692270253;
PI;2208650;Queimada Nova;0,458182637;0,397167374;0,481091369;0,524019452;0,4862324559;
PI;2208700;Redenção do Gurguéia;0,532628073;0,512928793;0,513046572;0,501888844;0,5801320491;
PI;2208809;Regeneração;0,521559176;0,553936369;0,545566377;0,562677743;0,5807361881;
PI;2208858;Riacho Frio;0,474406824;0,48427514;0,453734375;0,481867575;0,4949221741;
PI;2208874;Ribeira do Piauí;0,452308228;0,484258556;0,488903752;0,472125503;0,4786009777;
PI;2208908;Ribeiro Gonçalves;0,526514934;0,562262995;0,400982111;0,423298466;;
PI;2209005;Rio Grande do Piauí;0,513929559;0,51037767;0,495808541;0,534322572;0,5347141146;
PI;2209104;Santa Cruz do Piauí;0,467375309;0,530360645;0,579871122;0,569951015;0,5445120135;
PI;2209153;Santa Cruz dos Milagres;0,483178979;0,493490195;0,506042507;0,579588887;0,665697744;
PI;2209203;Santa Filomena;0,481867899;0,544621797;0,414708733;0,490531084;0,5448402688;
PI;2209302;Santa Luz;0,521723495;0,541439763;0,570140492;0,600766646;0,5578083471;
PI;2209351;Santana do Piauí;0,513266587;0,567830652;0,524287604;0,579520902;0,6024260559;
PI;2209377;Santa Rosa do Piauí;0,555693501;0,539388736;0,564682257;0,56590496;0,5630266367;
PI;2209401;Santo Antônio de Lisboa;0,540165439;0,525118854;0,56147377;0,556496211;0,5637139583;
PI;2209450;Santo Antônio dos Milagres;0,531221328;0,590024984;0,59250981;0,592164812;0,5684274876;
PI;2209500;Santo Inácio do Piauí;0,510897379;0,549535299;0,581523951;0,552337687;0,5617305607;
PI;2209559;São Braz do Piauí;0,541706323;0,545058297;0,563646721;0,634115737;0,6503999107;
PI;2209609;São Félix do Piauí;0,537378118;0,547718659;0,547777856;0,534384712;0,549814794;
PI;2209658;São Francisco de Assis do Piauí;0,408654875;0,474617276;0,498917803;0,515706139;0,4856998253;
PI;2209708;São Francisco do Piauí;0,440172306;0,502847978;0,486403735;0,453007625;0,5878476165;
PI;2209757;São Gonçalo do Gurguéia;0,356660856;0,45210325;0,485793584;0,546172075;0,5461776167;
PI;2209807;São Gonçalo do Piauí;0,558513521;0,590684442;0,590185719;0,610419283;0,6267423673;
PI;2209856;São João da Canabrava;0,458283163;0,49873542;0,543333826;0,51842038;0,5599512018;
PI;2209872;São João da Fronteira;0,422165162;0,456282459;0,514610055;0,514699395;0,5209864849;
PI;2209906;São João da Serra;0,459810166;0,423487616;0,494546796;0,54358109;0,5511783671;
PI;2209955;São João da Varjota;0,497545435;0,495354866;0,53403222;0,546431664;0,5770118889;
PI;2209971;São João do Arraial;0,479953753;0,503946778;0,533531026;0,547109703;0,5616159096;
PI;2210003;São João do Piauí;0,551324494;0,57786511;0,643260337;0,613827811;0,6214765505;
PI;2210052;São José do Divino;0,533504818;0,552789981;0,549555;0,562948926;0,5934681155;
PI;2210102;São José do Peixe;0,506289413;0,527803662;0,559734197;0,593087698;0,5864103846;
PI;2210201;São José do Piauí;0,498700953;0,544574334;0,531328279;0,576455843;0,5794575637;
PI;2210300;São Julião;0,50789007;0,546798573;0,579115391;0,620947461;0,5451964092;
PI;2210359;São Lourenço do Piauí;0,500999307;0,525292401;0,478086247;0,508770888;0,5541713527;
PI;2210375;São Luis do Piauí;0,472671167;0,495369286;0,503318063;0,513345533;0,5477173275;
PI;2210383;São Miguel da Baixa Grande;0,438332087;0,469337837;0,442483557;0,530034506;0,4926097998;
PI;2210391;São Miguel do Fidalgo;0,454728055;0,45010994;0,498512252;0,390618733;0,4825974632;
PI;2210409;São Miguel do Tapuio;0,509095987;0,536261077;0,541787878;0,572439799;0,5942448102;
PI;2210508;São Pedro do Piauí;0,536305657;0,581342247;0,590168501;0,607633053;0,5739695699;
PI;2210607;São Raimundo Nonato;0,520447095;0,562160676;0,582700291;0,582561653;0,5962492947;
PI;2210623;Sebastião Barros;0,317763292;0,429425524;0,359967774;0,401133393;0,4829137739;
PI;2210631;Sebastião Leal;0,438907596;0,49463225;0,488507544;0,579165974;0,5665958111;
PI;2210656;Sigefredo Pacheco;0,483732986;0,538523692;0,566821878;0,5646432;0,556772543;
PI;2210706;Simões;0,454309041;0,49079037;0,529919738;0,52354665;0,5396464291;
PI;2210805;Simplício Mendes;0,53157314;0,51654681;0,554801772;0,562825617;0,570007222;
PI;2210904;Socorro do Piauí;0,431368186;0,474269468;0,491122441;0,497943778;0,5318689438;
PI;2210938;Sussuapara;0,51260759;0,548754726;0,571403612;0,606693609;0,598479655;
PI;2210953;Tamboril do Piauí;0,473138058;0,449308223;0,455574292;0,508947582;0,5542436327;
PI;2210979;Tanque do Piauí;0,474928561;0,527695202;0,575997839;0,581805714;0,6072357628;
PI;2211001;Teresina;0,782597734;0,791439231;0,821142951;0,837613218;0,8181447781;
PI;2211100;União;0,552585137;0,55953501;0,557323673;0,634640542;0,5848245997;
PI;2211209;Uruçuí;0,468996371;0,533621747;0,536297505;0,595341226;0,5887170102;
PI;2211308;Valença do Piauí;0,576832402;0,636726202;0,619604065;0,639244549;0,6502634501;
PI;2211357;Várzea Branca;0,383268718;0,501828031;0,5215865;0,567502625;;
PI;2211407;Várzea Grande;0,528927921;0,582916214;0,606420203;0,614058379;0,6102576259;
PI;2211506;Vera Mendes;0,401157417;0,410638074;0,440301443;0,512935919;0,5345862427;
PI;2211605;Vila Nova do Piauí;0,486279208;0,564020411;0,613012525;0,595892259;0,6320784976;
PI;2211704;Wall Ferraz;0,548233795;0,521819584;0,548974941;0,566652821;0,635617918;
PR;4100103;Abatiá;0,651666582;0,655699189;0,654701604;0,657778976;0,6360080636;
PR;4100202;Adrianópolis;0,552174692;0,612320643;0,604920867;0,607282253;0,689225717;
PR;4100301;Agudos do Sul;0,56774788;0,589976035;0,561855436;0,592164927;0,6363339012;
PR;4100400;Almirante Tamandaré;0,70575183;0,722073657;0,69422938;0,68140871;0,6718682483;
PR;4100459;Altamira do Paraná;0,594274446;0,579969935;0,621361533;0,664780341;0,6310688673;
PR;4100509;Altônia;0,771925619;0,769512525;0,746134208;0,739960303;0,7060928977;
PR;4100608;Alto Paraná;0,65504534;0,641008208;0,689953857;0,697598441;0,7025400397;
PR;4100707;Alto Piquiri;0,635031328;0,638719445;0,674597712;0,666694896;0,7079493977;
PR;4100806;Alvorada do Sul;0,647773805;0,632319205;0,677307473;0,628206758;0,668843007;
PR;4100905;Amaporã;0,684019048;0,663589571;0,652377745;0,682442828;0,635620166;
PR;4101002;Ampére;0,658682364;0,682119148;0,634076801;0,654914349;0,6942365931;
PR;4101051;Anahy;0,670351059;0,682646037;0,632246926;0,667135133;0,6917145536;
PR;4101101;Andirá;0,709863654;0,711612688;0,710013139;0,725789493;0,7421195064;
PR;4101150;Ângulo;0,689417923;0,701088149;0,700218762;0,692803946;0,7054702626;
PR;4101200;Antonina;0,678951186;0,667920385;0,605446285;0,635913105;0,6665387;
PR;4101309;Antônio Olinto;0,605264756;0,593415214;0,597873384;0,643109584;0,6542717089;
PR;4101408;Apucarana;0,837609481;0,818000494;0,823073204;0,830951349;0,8200338946;
PR;4101507;Arapongas;0,826505068;0,805059053;0,805644191;0,809240414;0,8117191634;
PR;4101606;Arapoti;0,719536875;0,690504002;0,695362477;0,734177282;0,694094717;
PR;4101655;Arapuã;0,66535724;0,672378157;0,703873124;0,709100478;0,6935521994;
PR;4101705;Araruna;0,672909998;0,706401637;0,692940801;0,691107663;0,6908443636;
PR;4101804;Araucária;0,824226723;0,823212043;0,858358105;0,871488173;0,875958306;
PR;4101853;Ariranha do Ivaí;0,650551114;0,674821192;0,669544973;0,716798796;0,6632789608;
PR;4101903;Assaí;0,692820967;0,716062756;0,720840718;0,715697323;0,7356235139;
PR;4102000;Assis Chateaubriand;0,682389164;0,695698153;0,711380802;0,724999656;0,73019833;
PR;4102109;Astorga;0,773346494;0,760404722;0,726152046;0,798537768;0,7282023021;
PR;4102208;Atalaia;0,697123719;0,757696526;0,759800364;0,744711054;0,7449166942;
PR;4102307;Balsa Nova;0,671857314;0,676770546;0,724510349;0,713331871;0,7571002004;
PR;4102406;Bandeirantes;0,667703852;0,738527188;0,751064732;0,718596911;0,6785828609;
PR;4102505;Barbosa Ferraz;0,616141442;0,619650712;0,652889173;0,671303074;0,723820528;
PR;4102604;Barracão;0,678701874;0,67724743;0,713590312;0,727179876;0,6946218288;
PR;4102703;Barra do Jacaré;0,674426558;0,669105602;0,701850541;0,68955835;0,6813371448;
PR;4102752;Bela Vista da Caroba;0,651219607;0,647960008;0,68757477;0,672283345;0,6834169953;
PR;4102802;Bela Vista do Paraíso;0,651833377;0,663881249;0,374155185;0,693622438;0,7289118338;
PR;4102901;Bituruna;0,615006772;0,646935979;0,489421059;0,663203489;0,692269762;
PR;4103008;Boa Esperança;0,721889172;0,724062959;0,875297984;0,727218126;0,7452139922;
PR;4103024;Boa Esperança do Iguaçu;0,684862863;0,667879697;0,632552589;0,707329099;0,744969859;
PR;4103040;Boa Ventura de São Roque;0,611413561;0,649751405;0,468139361;0,674057976;0,6653039723;
PR;4103057;Boa Vista da Aparecida;0,609185359;0,636687419;0,61295487;0,616072723;0,6410733563;
PR;4103107;Bocaiúva do Sul;0,628589818;0,627360627;0,587836167;0,637663969;0,6603289493;
PR;4103156;Bom Jesus do Sul;0,623702979;0,730453331;0,675771482;0,708028497;0,7479733503;
PR;4103206;Bom Sucesso;0,625040065;0,684931025;0,722770304;0,641642579;0,6468521078;
PR;4103222;Bom Sucesso do Sul;0,694284843;0,689460473;0,599076226;0,763014735;0,750170947;
PR;4103305;Borrazópolis;0,657622065;0,680368929;0,683895417;0,697792298;0,6952472246;
PR;4103354;Braganey;0,661327211;0,682497261;0,864895762;0,677734212;0,6883497899;
PR;4103370;Brasilândia do Sul;0,648709189;0,668411164;0,638085102;0,745156636;0,7352590789;
PR;4103404;Cafeara;0,690707175;0,712447683;0,469297539;0,727057517;0,7266708085;
PR;4103453;Cafelândia;0,741841109;0,798822057;0,721171902;0,761166832;0,7458867747;
PR;4103479;Cafezal do Sul;0,603510219;0,575300109;0,677074146;0,676762757;0,6697709466;
PR;4103503;Califórnia;0,718315136;0,701033776;0,623801631;0,715492321;0,7319160565;
PR;4103602;Cambará;0,744335283;0,661118135;0,763629438;0,726396897;0,7011917262;
PR;4103701;Cambé;0,795908646;0,798328498;0,665543573;0,802190384;0,8281059705;
PR;4103800;Cambira;0,681571764;0,700922244;0,801416775;0,740277058;0,7720512475;
PR;4103909;Campina da Lagoa;0,624245026;0,6432986;0,572871696;0,666808581;0,6892787163;
PR;4103958;Campina do Simão;0,573106493;0,613292771;0,753252512;0,630621592;0,6286421235;
PR;4104006;Campina Grande do Sul;0,708282651;0,736972634;0,738377546;0,733658227;0,7419787652;
PR;4104055;Campo Bonito;0,649670992;0,656828159;0,68633911;0,686642549;0,7071152419;
PR;4104105;Campo do Tenente;0,64828489;0,628463169;0,589371843;0,633817588;0,6620630052;
PR;4104204;Campo Largo;0,786670408;0,724054983;0,567269094;0,758218751;0,8177507922;
PR;4104253;Campo Magro;0,699425135;0,708649751;0,75817458;0,747081674;0,8026719003;
PR;4104303;Campo Mourão;0,731263254;0,784147408;0,617061017;0,851435978;0,8450348483;
PR;4104402;Cândido de Abreu;0,621300818;0,596102675;0,543539363;0,632687087;0,6204673018;
PR;4104428;Candói;0,631754025;0,618775683;0,706941472;0,63386339;0,6904723303;
PR;4104451;Cantagalo;0,623847546;0,623457946;0,693966983;0,635565393;0,6099383332;
PR;4104501;Capanema;0,682016883;0,702383154;0,397050884;0,710614939;0,7155297918;
PR;4104600;Capitão Leônidas Marques;0,654887229;0,695870587;0,450229118;0,652864317;0,6719120007;
PR;4104659;Carambeí;0,707177328;0,708453737;0,398016058;0,7224957;0,6867300791;
PR;4104709;Carlópolis;0,655641759;0,664104111;0,646706088;0,615916982;0,675321855;
PR;4104808;Cascavel;0,807024787;0,808548524;0,662240425;0,817565978;0,8313692186;
PR;4104907;Castro;0,682711423;0,719739861;0,777036716;0,717688833;0,7282763299;
PR;4105003;Catanduvas;0,687044938;0,686316387;0,831682698;0,704999313;0,6866061545;
PR;4105102;Centenário do Sul;0,672880244;0,630660716;0,551901364;0,626136884;0,6413565704;
PR;4105201;Cerro Azul;0,559805249;0,583867428;0,632053392;0,541142712;0,550329684;
PR;4105300;Céu Azul;0,69848504;0,735204439;0,679490504;0,761300991;0,740795944;
PR;4105409;Chopinzinho;0,752750919;0,744614343;0,710327197;0,747974267;0,7427631638;
PR;4105508;Cianorte;0,762672514;0,809909913;0,62548002;0,83233191;0,8432135055;
PR;4105607;Cidade Gaúcha;0,746714296;0,719030726;0,481163289;0,621201529;0,6408516921;
PR;4105706;Clevelândia;0,6604211;0,649014912;0,828715732;0,653541102;0,6915040366;
PR;4105805;Colombo;0,797712023;0,803260202;0,735614012;0,759398465;0,782171236;
PR;4105904;Colorado;0,752820128;0,793665086;0,471250213;0,76595323;0,8094490061;
PR;4106001;Congonhinhas;0,660374698;0,683562404;0,495053954;0,68921891;0,6824640192;
PR;4106100;Conselheiro Mairinck;0,614048107;0,634908127;0,731075136;0,659513498;0,6372238988;
PR;4106209;Contenda;0,64472572;0,677184979;0,810870277;0,647118984;0,6669091819;
PR;4106308;Corbélia;0,73548333;0,725845499;0,472362471;0,761036549;0,782847297;
PR;4106407;Cornélio Procópio;0,728332108;0,75042352;0,555737212;0,768861068;0,7737079259;
PR;4106456;Coronel Domingos Soares;0,563842179;0,57424936;0,676040745;0,621972379;0,6126439964;
PR;4106506;Coronel Vivida;0,677806318;0,6936073;0,488382724;0,717282762;0,7299852266;
PR;4106555;Corumbataí do Sul;0,658160921;0,656691143;0,780782963;0,674995494;0,6227626628;
PR;4106571;Cruzeiro do Iguaçu;0,690774502;0,686631299;0,671711796;0,695938191;0,7152894327;
PR;4106605;Cruzeiro do Oeste;0,701942989;0,694571739;0,650304368;0,738135382;0,775063682;
PR;4106704;Cruzeiro do Sul;0,671045098;0,679178048;0,719142876;0,746631186;0,6990850285;
PR;4106803;Cruz Machado;0,632320593;0,649847125;0,523231343;0,703356204;0,7056047793;
PR;4106852;Cruzmaltina;0,657023583;0,670087072;0,696490202;0,671160434;0,6368357777;
PR;4106902;Curitiba;0,854645097;0,868748309;0,458903788;0,873100551;0,9023821803;
PR;4107009;Curiúva;0,656979475;0,678412237;0,613015861;0,596582007;0,589605199;
PR;4107108;Diamante do Norte;0,713207918;0,720597885;0,521415206;0,68458134;0,6792790081;
PR;4107124;Diamante do Sul;0,58292503;0,630960591;0,695034938;0,625988643;0,5675288398;
PR;4107157;Diamante D'Oeste;0,609978589;0,629193199;0,68721233;0,591083902;0,6666162378;
PR;4107207;Dois Vizinhos;0,703455251;0,702335929;0,485365778;0,771091943;0,7879212458;
PR;4107256;Douradina;0,813602934;0,806533478;0,53573129;0,835453832;0,8051742823;
PR;4107306;Doutor Camargo;0,712600723;0,700572795;0,768096864;0,737309366;0,7452067613;
PR;4107405;Enéas Marques;0,715092612;0,707453519;0,646273243;0,71287312;0,7273900164;
PR;4107504;Engenheiro Beltrão;0,723466094;0,667028843;0,722268716;0,730768474;0,7105229265;
PR;4107520;Esperança Nova;0,574642423;0,659904987;0,64376012;0,728890441;0,7166973265;
PR;4107538;Entre Rios do Oeste;0,732082878;0,744953756;0,648845337;0,795317472;0,7595781388;
PR;4107546;Espigão Alto do Iguaçu;0,626905889;0,612967646;0,590678416;0,651667336;0,633997562;
PR;4107553;Farol;0,681643396;0,684069348;0,469423633;0,694161827;0,6988570497;
PR;4107603;Faxinal;0,613504883;0,617963601;0,657768177;0,642928152;0,6534599517;
PR;4107652;Fazenda Rio Grande;0,707721938;0,660213035;0,639013606;0,745580861;0,6977287321;
PR;4107702;Fênix;0,699361515;0,675768242;0,660589479;0,683049317;0,7088601034;
PR;4107736;Fernandes Pinheiro;0,62282525;0,639456689;0,682449369;0,676757839;0,6648931774;
PR;4107751;Figueira;0,606359458;0,588846185;0,570716906;0,61772586;0,6613351193;
PR;4107801;Floraí;0,716615471;0,790815642;0,719186267;0,750102868;0,7035526732;
PR;4107850;Flor da Serra do Sul;0,657156509;0,711129325;0,515892178;0,734482916;0,7084092414;
PR;4107900;Floresta;0,691626091;0,713030224;0,499038598;0,720508715;0,706951522;
PR;4108007;Florestópolis;0,735265426;0,684818879;0,610660758;0,733038807;0,7080922042;
PR;4108106;Flórida;0,72698836;0,738346145;0,846248814;0,744056642;0,7512596106;
PR;4108205;Formosa do Oeste;0,690932723;0,689323603;0,477031663;0,729721896;0,7499209022;
PR;4108304;Foz do Iguaçu;0,760614551;0,760240959;0,599833564;0,807266692;0,8176939335;
PR;4108320;Francisco Alves;0,677283526;0,712229489;0,552780791;0,736812639;0,6833548757;
PR;4108403;Francisco Beltrão;0,81664169;0,801195618;0,558860384;0,811037872;0,8298552366;
PR;4108452;Foz do Jordão;0,577667533;0,564264624;0,773667706;0,631676302;0,6390564389;
PR;4108502;General Carneiro;0,590417606;0,596595109;0,600235216;0,612778971;0,6249223686;
PR;4108551;Godoy Moreira;0,695994502;0,717523154;0,501792056;0,709089259;0,6429528595;
PR;4108601;Goioerê;0,735897559;0,775441955;0,766983797;0,688380478;0,6836177337;
